gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
MMP9	7	0	0	0	6	0	0	0	6.560438268202579	7.620833167379937e-4	0.2606808534555898	0.0025883614605208827	0.01312636219393693	0.10802807131904807	0.9702113026284171	0.2506610242114332	0.7493304724299195	3.835817865947e-4	0.06947802693856964
ZNF43	7	35	0	0	3	3.63826191907191	0	0	2.8356473100655837	3.8110826926041064e-4	0.22196381385708763	2.6172157645032446e-4	0.1372122980965712	0.06161355341547234	0.9702113026284171	0.04413618515966592	1	4.0344522883684064e-4	0.07240546391290162
USP9X	0	4	3	2	7	23.391910410251	254.77751098224957	254.77751098224957	2.1077098442377795	0.12459696036938173	1.0431651021558519e-4	2.515465240495729e-4	0.16058274120524713	0.7260994603950114	0.06582708299475089	0.042789157421371696	1	4.4905350997259674e-4	0.07950340645420952
ZNF296	23	3	0	0	0	0.1218563265894365	0	0	0	1.4062884286070165e-5	0.11684135969997023	4.059869118278048e-5	1	0.004298408475064134	0.9702113026284171	0.009343430551971198	1	4.511235107053091e-4	0.07950340645420952
CCL23	0	0	2	1	0	0	878.1196257567033	878.1196257567033	0	0.8222315103171669	2.038242239899013e-5	4.2598723891007495e-5	1	0.9292052436354172	0.01898671176043071	0.009689723683208008	1	4.712989162383163e-4	0.08231740535226735
GAL3ST2	0	13	0	0	1	172.15828350096908	0	0	1.9401797384659258	3.303115776331911e-5	0.9335085265805865	1.3345067348402573e-4	0.3358754925099233	0.009100781805155611	0.9702113026284171	0.026369313885803145	1	4.936243528039785e-4	0.08532838520047077
EEF2	12	2	0	1	7	0.12635712026492735	0.8747658309916371	0.8747658309916371	6.308407461624365	9.161139672402285e-4	0.8957422608669222	0.003639011779421275	0.012434583961515136	0.12432032235576242	0.9702113026284171	0.31922129340376226	0.7253608227770912	4.978956556721537e-4	0.08532838520047077
CBL	2	7	1	5	3	2.415060247935908	19.366480611299746	19.366480611299746	2.560523866531106	0.23192934235004037	6.795768111012013e-5	2.8932264626047033e-4	0.1580415811331428	0.7260994603950114	0.047478148495577494	0.04726006841466144	1	5.026488534204399e-4	0.08532838520047077
EIF2S3B	31	6	0	0	0	0.19550289333202361	0	0	0	1.9273022205723578e-5	0.09314016995293695	4.60590553372775e-5	1	0.005627147169975592	0.9702113026284171	0.010238718642134345	1	5.05985721462765e-4	0.08532838520047077
MAP1LC3A	0	2	0	0	4	63.619297154789095	0	0	24.57561002056839	0.03792336190193757	0.938740286021519	0.10950904657903604	4.343141534982372e-4	0.6841658139555099	0.9702113026284171	0.9628529965511803	0.2369506453059034	5.209625660683725e-4	0.08663306054710172
PDPR	1	22	0	0	0	14.68600125373225	0	0	0	3.749437761602081e-5	0.5770989967343052	4.772381061057818e-5	1	0.010003710698998577	0.9702113026284171	0.010489586327686857	1	5.225795493588592e-4	0.08663306054710172
ZNF780B	1	22	0	0	1	14.10936257168733	0	0	0.9282154863883746	5.358995283732959e-5	0.622211322251703	9.54326446761522e-5	0.5099655459714691	0.013013094439239196	0.9702113026284171	0.01986014250164776	1	5.319586821718181e-4	0.08744685496340425
ACTG1	8	0	0	0	4	0	0	0	8.235443783488344	0.0012996284286488358	0.35104893466094633	0.00450017931508484	0.012320552870386421	0.15693414395820077	0.9702113026284171	0.36377069323012245	0.7247970053586579	5.988096313442881e-4	0.09761595006964137
ECM1	0	0	2	0	5	0	211.3207758695574	211.3207758695574	6.814539750421693	0.7326943067985165	0.004287520964253555	0.0038886147942075455	0.014787679318058772	0.9292052436354172	0.7251597133198574	0.332970378267289	0.7780307767081241	6.189492602675095e-4	0.10006516883762827
COL16A1	0	9	1	4	5	68.29309398772955	263.0704415817752	263.0704415817752	2.4116252823922255	0.006341920189035233	9.117554460791322e-5	4.293554840335556e-4	0.1418616490372145	0.4322670478672726	0.05945253345399995	0.062215199841958634	1	6.521003957283833e-4	0.10442800830206957
SLC44A2	0	1	0	1	11	10.934929108183098	98.23150621385999	98.23150621385999	11.959900101301894	0.3775460874983827	0.05321471302257541	0.1536107549744412	3.995428917790783e-4	0.7470736493801148	0.9618865636996118	0.9898026190382732	0.2369506453059034	6.566120550636212e-4	0.10442800830206957
LRRC74B	0	10	0	1	2	152.6842441327526	155.5763439289714	155.5763439289714	3.9396016063506583	1.3489857879811495e-4	0.03271347502194155	5.47254832545474e-4	0.11417363475205353	0.02587143135734044	0.9584189068697208	0.07539013404404622	1	6.67347961534337e-4	0.10527952277044111
AL445238.1	0	4	0	0	2	168.35174486358045	0	0	14.07512210268917	0.001045603367234138	0.9530272589758924	0.0043231602593948315	0.015925289993646622	0.13545756999890204	0.9702113026284171	0.35562972631388934	0.7951610809762811	7.28656321462906e-4	0.11403179968365895
PPP1CA	10	1	0	0	5	0.1264245757231106	0	0	11.317715141051233	0.010179969250745047	0.2375832525072612	0.023811816327045543	0.0030533934393914756	0.5483987196090512	0.9702113026284171	0.8706668242797474	0.44910137189004545	7.655358138659585e-4	0.1173216853425819
CERS2	0	1	1	0	7	14.524628705437479	109.0626032133837	109.0626032133837	14.222892413478558	0.30922812195541904	0.04768967035765659	0.14011749793225814	5.194070328378678e-4	0.7278720578273148	0.9584189068697208	0.9898026190382732	0.2673852730624834	7.66213964236151e-4	0.1173216853425819
HIST1H1E	0	1	0	0	6	19.532998735634628	0	0	21.112683154033753	0.2459188355501759	0.9717201825793624	0.5073751551947254	1.4374162073201073e-4	0.7260994603950114	0.9736114634100332	0.9898026190382732	0.15621519915331078	7.676707761911095e-4	0.1173216853425819
OTOP1	2	21	0	0	1	8.941110709051586	0	0	1.2628576111711327	7.106809974233297e-5	0.587302152282502	1.710131852078467e-4	0.4352370068092756	0.015979703070799052	0.9702113026284171	0.032166922394575935	1	7.819476812999104e-4	0.11857721350068874
UBA1	4	1	0	1	14	0.16535770610231332	1.4885128941238364	1.4885128941238364	10.234035900916581	0.06484571840107967	0.7323152006636058	0.12364143324226651	6.100595208796472e-4	0.7062500530767621	0.9702113026284171	0.9804754131547331	0.28414248446303947	7.914216316516898e-4	0.11909069198746426
SMPD4	5	4	6	0	2	0.6178276911852078	9.139797526839677	9.139797526839677	1.7857709703527203	0.4692841084355922	5.431246887384056e-4	2.838991505705879e-4	0.27658733149308995	0.8379687099658889	0.23673156701334572	0.04706470494459187	1	8.207308737021579e-4	0.12255830039207337
KRTAP5-3	0	8	0	0	1	187.9200537568789	0	0	3.23904483534688	7.975738144616606e-5	0.9420842463081731	3.480111746984038e-4	0.23373866149974465	0.017729703361930686	0.9702113026284171	0.05231263135924445	1	8.47342945648144e-4	0.12399690010919899
IDH2	0	4	0	0	7	52.44074848256594	0	0	11.962300241799847	0.027345693177842523	0.9068875218612911	0.07265904740446638	0.0011212122558334496	0.6628517294452372	0.9702113026284171	0.945545527017947	0.3253949331509607	8.484968694632e-4	0.12399690010919899
REG3A	0	4	0	0	3	114.54868624984857	0	0	13.195426971271095	0.003491308926865888	0.9274804758482019	0.012041466787702348	0.006773268545438714	0.30488557839365577	0.9702113026284171	0.6366314685377876	0.5995415352301906	8.493806673465221e-4	0.12399690010919899
CBFA2T2	0	8	1	2	2	87.51027233694566	392.6459597728611	392.6459597728611	2.5175015143021278	0.002823689699829046	2.2097300048207202e-4	4.346316755209356e-4	0.19553858432944465	0.2681408636313388	0.13508355735719665	0.06251665320985693	1	8.815736532138407e-4	0.12774328743829003
MUC5AC	52	50	0	1	10	0.4868998872523722	0.16558153401136844	0.16558153401136844	1.368933184169592	3.1176613340588855e-4	0.014049789261834422	3.165756417747856e-4	0.27565304367105964	0.05125016051836968	0.9584189068697208	0.04919621786649029	1	9.02893020137352e-4	0.12987053867593293
TPM1	9	0	0	0	3	0	0	0	7.10212583163215	0.0011393404634574278	0.21981541173818908	0.0032767218465452608	0.02736697857924309	0.14408694038073502	0.9702113026284171	0.2981359663354344	0.968088309163026	9.253753520449548e-4	0.132132792968638
MED12	1	18	1	0	16	8.632735875748075	4.218805781681192	4.218805781681192	5.6869180212885535	0.0026707868129496326	0.3229408081969698	0.010277478264042239	0.009061611477906285	0.2586432259154491	0.9702113026284171	0.5895836651061416	0.6559457169348833	9.575221966391378e-4	0.13460633463805308
CD63	0	1	0	0	6	22.357795605750443	0	0	19.43426901208128	0.22006354078405677	0.9203665862498323	0.45061381957310576	2.0962881920985447e-4	0.7260994603950114	0.9702113026284171	0.9898026190382732	0.18639813460832605	9.698676039158194e-4	0.13460633463805308
CEL	2	10	0	0	10	3.8953684140471334	0	0	10.226310642640744	0.04262264647114766	0.5889682957206859	0.08696667584480322	0.001090624502224798	0.6899722164916818	0.9702113026284171	0.9503526786883266	0.3253949331509607	9.734471930263888e-4	0.13460633463805308
CALR	6	1	0	1	7	0.18450956469411295	1.743171882133561	1.743171882133561	12.963928252476867	0.061837994655339346	0.6300610693452184	0.12118838964859902	7.889644586862674e-4	0.7062500530767621	0.9702113026284171	0.9751901597309314	0.2991477722444975	9.805336811813392e-4	0.13460633463805308
MAP3K6	0	8	1	3	2	67.72257572456193	387.7631042735827	387.7631042735827	1.2011353229602861	0.0072459185736890586	5.590717617842689e-5	2.4928671252144596e-4	0.3844180904768632	0.46935317595531584	0.042063699246245645	0.04277672517846075	1	9.825417184969876e-4	0.13460633463805308
NRBP2	0	12	0	0	1	150.37456837584594	0	0	1.542095051091443	9.633960857236001e-5	0.8946642127208159	2.474535271439482e-4	0.3878961422211566	0.01983784655676323	0.9702113026284171	0.04277672517846075	1	9.839845544035164e-4	0.13460633463805308
ELOVL1	0	2	1	0	5	38.36579292312048	155.56986727587014	155.56986727587014	13.82378063656972	0.0823296194230404	0.032714931580450024	0.06649749931007631	0.00151485429929417	0.7142512344802365	0.9584189068697208	0.945545527017947	0.34762710079341286	0.0010277919489302123	0.13962268128453342
DTX2	13	1	0	0	2	0.06654417749416602	0	0	2.48517404702377	1.784715113378743e-4	0.14154308018679473	5.127287836186323e-4	0.1983152516170214	0.03262859537188315	0.9702113026284171	0.07150173576971935	1	0.0010365111902859159	0.13983608209912474
C4A	11	1	0	0	1	0.05309397620277723	0	0	0.4436284903426386	6.221212924917285e-5	0.057847648393206996	1.5362416081721175e-4	0.6800424417788955	0.014662574365931559	0.9702113026284171	0.029754414197092044	1	0.0010621145134617205	0.1423087952899875
TPP1	4	0	0	0	7	0	0	0	9.608017747403068	0.013904965160002725	0.32685032620925436	0.03835044473233551	0.002766702794863979	0.5780139035342776	0.9702113026284171	0.945545527017947	0.4261593706545603	0.0010770739259271522	0.1425910056573266
SH3GL2	0	11	0	0	0	182.2461901912044	0	0	0	3.601059494784398e-5	0.9039642468471963	1.0725006134904014e-4	1	0.009783878588468388	0.9702113026284171	0.02162913092896828	1	0.0010875528837682724	0.1425910056573266
SF3B1	0	8	0	0	12	58.22815561531837	0	0	7.118452557681879	0.011911116703549829	0.8665814449894249	0.02400710849103327	0.004483699929617511	0.5704105869284597	0.9702113026284171	0.8707660316872582	0.5129247837612734	0.0010911224780560946	0.1425910056573266
MYO1C	0	4	0	1	13	36.04477676680549	78.8731160669308	78.8731160669308	9.458376225021388	0.05971572291183813	0.06680369537539199	0.10259223754596691	0.0010516147632628696	0.7062500530767621	0.9702113026284171	0.9552162545807732	0.3253949331509607	0.001093377509896687	0.1425910056573266
PSMB4	4	0	0	0	5	0	0	0	14.606258785809517	0.03424578670342415	0.4191319595393287	0.08780001821055505	0.001240111996482959	0.6841658139555099	0.9702113026284171	0.9503526786883266	0.3280073086597102	0.0011024557013825653	0.14282277106255462
TMEM147	0	2	0	0	5	44.29976386812145	0	0	17.202927014397876	0.06678075286135243	0.9168408323751213	0.1694728302236329	6.725419296594789e-4	0.7062500530767621	0.9702113026284171	0.9898026190382732	0.2923614495110828	0.001148838058818713	0.14778918697066432
COL1A2	2	2	1	2	12	0.5063335491232422	7.097407945352861	7.097407945352861	6.795596626024032	0.49536804658775224	0.03267153235326192	0.021043734173659345	0.00545320673647372	0.8691529477613461	0.9584189068697208	0.8135524266899686	0.5470545137379431	0.0011559015236944914	0.14778918697066432
MAGEC1	11	43	0	0	4	2.7053787133200355	0	0	2.709122364472106	0.0012918731152995466	0.18265583791695916	9.122015260720762e-4	0.12835029405540016	0.15693414395820077	0.9702113026284171	0.11365914810842008	1	0.0011769767017157928	0.14950661194132686
AC093512.2	0	2	0	0	7	30.198942527158536	0	0	14.685425500095747	0.11420528985865341	0.9148605472464555	0.2638048342527215	4.4817369779769073e-4	0.725736802098628	0.9702113026284171	0.9898026190382732	0.2369506453059034	0.001187373055325014	0.14985414005334144
CNOT6L	14	1	0	0	1	0.06555602494174818	0	0	1.3923232295825618	1.3174189288356342e-4	0.07658815720057366	2.923253388290581e-4	0.4119205232375238	0.025516187213745222	0.9702113026284171	0.04726006841466144	1	0.0012071064228331707	0.1508044674047065
IFI30	0	1	0	0	6	21.464546919478675	0	0	18.505140613097314	0.22766355393043824	0.9214209842000693	0.4625482684374438	2.610994078113829e-4	0.7260994603950114	0.9702113026284171	0.9898026190382732	0.1896744086000626	0.001210321101244194	0.1508044674047065
CYC1	1	0	0	0	7	0	0	0	16.622460151948868	0.24785635179924048	0.712666958694226	0.4942768845662364	2.494336646838718e-4	0.7260994603950114	0.9702113026284171	0.9898026190382732	0.1896744086000626	0.0012330133974018942	0.15265954480997376
CTSA	1	0	0	0	9	0	0	0	13.962295472607494	0.22092311778520357	0.6245234388079235	0.44461670935131414	2.811858628668753e-4	0.7260994603950114	0.9702113026284171	0.9898026190382732	0.1896744086000626	0.001248578743362705	0.1536144489161084
PRH2	0	8	0	0	0	222.44941446196256	0	0	0	3.1341121509154135e-5	0.9286305215343436	1.2847240560953654e-4	1	0.00875850027088676	0.9702113026284171	0.025644665291160756	1	0.0012795590053337191	0.15573975339544335
MGAT4B	1	3	0	0	10	2.531829622639091	0	0	13.72573963914724	0.38046885604418634	0.6358395629217909	0.5530823817337707	2.327318029773093e-4	0.7489164582346924	0.9702113026284171	0.9898026190382732	0.1896744086000626	0.0012817759072010215	0.15573975339544335
CD151	0	1	0	0	6	20.505605544137122	0	0	18.286575960186717	0.2363938017749866	0.9153945190989528	0.47215468067977706	2.752666539595165e-4	0.7260994603950114	0.9702113026284171	0.9898026190382732	0.1896744086000626	0.0012929544839839213	0.1561282445413177
QARS	1	2	0	0	13	1.382880806958333	0	0	12.968701421936542	0.7832967840348205	0.5608492390441695	0.7761345020063479	1.710626872012799e-4	0.9292052436354172	0.9702113026284171	0.9898026190382732	0.16731641435157188	0.0013179725374489193	0.15811123738643368
PNPLA6	6	1	0	0	12	0.10426547415677442	0	0	6.75114868297591	0.009497263665602773	0.21171290439869905	0.024002642789977657	0.0056036019339689505	0.5338662983520731	0.9702113026284171	0.8707660316872582	0.5508425177502543	0.0013334369772484145	0.15811123738643368
TAS2R43	0	3	2	0	2	60.81216414339942	589.8004793452892	589.8004793452892	4.994398165470351	0.026131654514498615	5.445721559963479e-4	0.0016259912909100116	0.0827324512271057	0.6595966782098347	0.23673156701334572	0.17962968604232574	1	0.0013336240756958162	0.15811123738643368
USF2	0	3	0	0	6	44.14862854549849	0	0	13.27082941110693	0.048875577276281446	0.912908074260754	0.12615814485139287	0.0010741750031777544	0.7062500530767621	0.9702113026284171	0.9819048829825334	0.3253949331509607	0.0013424778647965763	0.15820212042861823
PSMC4	1	0	0	0	8	0	0	0	14.78055781666643	0.2322092936800162	0.6747330598172556	0.4677148240455844	2.924953350398452e-4	0.7260994603950114	0.9702113026284171	0.9898026190382732	0.19072645813498174	0.0013539474913393246	0.15859832829688542
RAD23A	0	3	0	0	6	46.72650505656073	0	0	12.760412895295126	0.04397552418766926	0.9099406555109865	0.11394169994870462	0.0012575681499579932	0.697786114424696	0.9702113026284171	0.9681993392077504	0.3280073086597102	0.001411493363919103	0.16435495943443745
SLC29A1	0	3	0	0	7	42.599565823582004	0	0	11.857597395044486	0.05217351406136905	0.9077435554327709	0.13141337327712233	0.0011643822370190802	0.7062500530767621	0.9702113026284171	0.9845685208912551	0.3253949331509607	0.001497251381221476	0.173309062245293
EIF1AX	0	7	0	0	0	233.67166000446787	0	0	0	4.014788898953903e-5	0.9202633580628827	1.552148121479746e-4	1	0.010333855321228453	0.9702113026284171	0.02976776622783019	1	0.0015165574450940467	0.17334022785443487
MUC5B	37	28	0	1	15	0.40612851060026434	0.2875242888597509	0.2875242888597509	2.014918572743114	3.0129671205880726e-4	0.12867276677824457	0.0010098483087416232	0.1539299968048624	0.0499488667906304	0.9702113026284171	0.12119418782578917	1	0.0015185844871067333	0.17334022785443487
CTAGE15	0	14	0	0	1	141.52024730619274	0	0	0.9950279121438359	1.0182606691599982e-4	0.9118473234814309	3.170443767718245e-4	0.4930447699254855	0.020749182510529048	0.9702113026284171	0.04919621786649029	1	0.0015262211297843997	0.17334022785443487
OR11H12	1	13	0	0	0	17.33364095172575	0	0	0	4.4473748904150234e-5	0.7415566962482472	1.5708680638792938e-4	1	0.011153788154653678	0.9702113026284171	0.02983429229670558	1	0.0015329649023012593	0.17334022785443487
TUBB4B	8	0	0	0	3	0	0	0	5.207164006600253	8.646275853546603e-4	0.376243639276753	0.0031896267411842816	0.05045837896589294	0.11827863513781724	0.9702113026284171	0.29156765565909776	1	0.0015666966918701508	0.17524041047553823
ATP5F1B	11	2	0	0	5	0.16626050357718386	0	0	7.303129392904759	0.00548837275074332	0.20322527064714369	0.013268282701760947	0.012138470220947795	0.40900369699529504	0.9702113026284171	0.6673018702007345	0.7239413245798194	0.0015676859131591447	0.17524041047553823
CROCC	5	36	0	0	1	4.072392811833118	0	0	0.38361333778389706	4.819697259911271e-4	0.22571459872043886	2.343109350896322e-4	0.7096079109214107	0.07394951600544533	0.9702113026284171	0.041669004656576226	1	0.0016131248797878195	0.1792951641955075
CCT2	1	0	0	0	9	0	0	0	12.998480300058095	0.20152378225788448	0.6191423940975957	0.4167389456213981	4.091373530952077e-4	0.7260994603950114	0.9702113026284171	0.9898026190382732	0.2369506453059034	0.0016499202829823867	0.1823488168118726
DDX5	5	1	0	0	8	0.15989687583050127	0	0	10.070006057208511	0.0481282789023616	0.274625166687394	0.10195888712202805	0.0017740970362370833	0.7062500530767621	0.9702113026284171	0.9551656167976599	0.36531459181968234	0.0017396881058869829	0.19118976813124247
SSU72P2	0	8	0	0	0	214.8935824714762	0	0	0	3.8103418985913073e-5	0.9524336363109183	1.823703324289605e-4	1	0.010003710698998577	0.9702113026284171	0.03397646136166976	1	0.0017524824471273348	0.1915198973782398
SRM	1	0	1	0	5	0	12.038977480399442	12.038977480399442	12.774450753265748	0.27077917980200095	0.10985686567790087	0.09226280708987156	0.002007582477439253	0.7260994603950114	0.9702113026284171	0.9535968522666106	0.3748220655561818	0.0017770390730126318	0.19220936919856266
KMT2C	46	70	10	5	23	0.6169249310263558	1.3593814432019524	1.3593814432019524	3.6248024144751225	0.012648645732529329	0.3147694149028947	0.004887354958495349	0.03793228253880744	0.5704105869284597	0.9702113026284171	0.37939062578605565	1	0.0017784426860719682	0.19220936919856266
OR2T3	0	10	0	0	0	185.20817439176145	0	0	0	4.326309814306484e-5	0.943802057286983	1.9247149187251456e-4	1	0.010991074362008238	0.9702113026284171	0.03552006909443518	1	0.0018391733718599035	0.19682018875589105
IGFN1	46	46	1	0	1	0.4639073418616357	0.15063257967938767	0.15063257967938767	0.20871709777511577	2.7097395738528984e-4	0.008786909317638925	2.3684672935631035e-4	0.8136553781852833	0.04569648753768138	0.9584189068697208	0.04174050197899228	1	0.001841227611815155	0.19682018875589105
